2016,2,Sammy Watkins(KC - WR),Matt
2016,3,Blake Bortles(LAR - QB),Cameron
2016,4,Eric Decker(NE - WR),Ben
2016,5,LeSean McCoy(Buf - RB),Cole
2016,6,Thomas Rawls(Jax - RB),AJ
2016,7,Alshon Jeffery(Phi - WR),Everett
2016,8,Jamaal Charles(KC - RB),Tyler
2016,9,Mark Ingram(Bal - RB),Gavin
2016,10,C.J. Anderson(Det - RB),Andy
2016,Round 5,,
2016,1,Brandin Cooks(LAR - WR),Andy
2016,2,Mike Evans(TB - WR),Gavin
2016,3,Amari Cooper(Dal - WR),Tyler
2016,4,Randall Cobb(Dal - WR),Everett
2016,5,Philip Rivers(LAC - QB),AJ
2016,6,Julian Edelman(NE - WR),Cole
2016,7,Matt Forte(NYJ - RB),Ben
2016,8,Larry Fitzgerald(Ari - WR),Cameron
2016,9,Jeremy Hill(NE - RB),Matt
2016,10,Jordan Reed(Was - TE),Justin
2016,Round 6,,
2016,1,DeMarco Murray(Ten - RB),Justin
2016,2,Andy Dalton(Cin - QB),Matt
2016,3,Jeremy Langford(Atl - RB),Cameron
2016,4,Latavius Murray(NO - RB),Ben
2016,5,Kirk Cousins(Min - QB),Cole
2016,6,T.Y. Hilton(Ind - WR),AJ
2016,7,Carlos Hyde(KC - RB),Everett
2016,8,Greg Olsen(Car - TE),Tyler
2016,9,Luke Kuechly(Car - LB),Gavin
2016,10,Tyler Lockett(Sea - WR),Andy
2016,Round 7,,
2016,1,Seattle(Sea - DEF),Andy
2016,2,Jameis Winston(TB - QB),Gavin
2016,3,Tyrod Taylor(LAC - QB),Tyler
2016,4,Danny Woodhead(Bal - RB),Everett
2016,5,Ryan Tannehill(Ten - QB),AJ
2016,6,T.J. Yeldon(Buf - RB),Cole
2016,7,Demaryius Thomas(NE - WR),Ben
2016,8,Jeremy Maclin(Bal - WR),Cameron
2016,9,Donte Moncrief(Pit - WR),Matt
2016,10,Marcus Mariota(Ten - QB),Justin
2016,Round 8,,
2016,1,Ryan Fitzpatrick(Mia - QB),Justin
2016,2,Derek Carr(Oak - QB),Matt
2016,3,Lavonte David(TB - LB),Cameron
2016,4,Reshad Jones(Mia - S),Ben
2016,5,Jonathan Stewart(Car - RB),Cole
2016,6,Golden Tate(NYG - WR),AJ
2016,7,Coby Fleener(NO - TE),Everett
2016,8,Alex Smith(Was - QB),Tyler
2016,9,Matthew Stafford(Det - QB),Gavin
2016,10,Gary Barnidge(Cle - TE),Andy
2016,Round 9,,
2016,1,DeAngelo Williams(Pit - RB),Andy
2016,2,Derrick Johnson(KC - LB),Gavin
2016,3,John Brown(Buf - WR),Tyler
2016,4,Ameer Abdullah(Min - RB),Everett
