Manager,Week,Pos,,% Start,Pass Yds,Pass TD,Int,Att*,Rush Yds,Rush TD,Tgt*,Rec,Rec Yds,Rec TD,Ret Yds,Ret TD,2PT,Fum Lost
,,Pos,Kickers,Field Goals Made,,,,,Field Goals Missed,,,PAT,,,,,,
,,Pos,Kickers,0-19,20-29,30-39,40-49,50+,0-19,20-29,30-39,Made,,,,,,
,,Pos,Defense/Special Teams,,Tackles,,Turnovers,,TD,Miscellaneous,,,,,,,,
,,Pos,Defense/Special Teams,Pts vs.,Sack,Safe,Int,Fum Rec,TD,Blk Kick,4 Dwn Stops,Yds Allow*,3 And Outs,,,,,
,,Pos,Defensive Players,Return,,Tackles,,,,,Misc,,Turnovers,,,,TD,
,,Pos,Defensive Players,Yds,TD,Tack Solo,Tack Ast,TFL,Sack,Safe,Pass Def,Blk Kick,Int,Fum Force,Fum Rec,Ret Yds,TD,
AJ,9,BN,Vonn Bell NO - S,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AJ,8,QB,Ryan Tannehill Ten - QB,27%,193,3,0,4,3,0,0,0,0,0,0,0,0,0
AJ,8,QB,Drew Brees NO - QB,36%,373,3,1,0,0,0,0,0,0,0,0,0,0,0
AJ,8,WR,Courtland Sutton Den - WR,74%,0,0,0,0,0,0,6,3,72,0,0,0,0,0
AJ,8,WR,Terry McLaurin Was - WR,44%,0,0,0,0,0,0,6,4,39,0,0,0,0,0
AJ,8,WR,Robby Anderson NYJ - WR,28%,0,0,0,0,0,0,6,4,43,0,0,0,0,0
AJ,8,RB,Le'Veon Bell NYJ - RB,94%,0,0,0,8,23,0,5,3,12,0,0,0,0,0
AJ,8,RB,Christian McCaffrey Car - RB,97%,0,0,0,14,117,1,5,4,38,0,0,0,1,0
AJ,8,TE,Hunter Henry LAC - TE,79%,0,0,0,0,0,0,6,4,47,0,0,0,0,0
AJ,8,W/R/T,Marlon Mack Ind - RB,87%,0,0,0,19,76,1,1,1,14,0,0,0,0,0
AJ,8,BN,Calvin Ridley Atl - WR,51%,0,0,0,0,0,0,7,4,70,0,0,0,1,0
AJ,8,BN,Teddy Bridgewater NO - QB,9%,0,0,0,2,2,0,0,0,0,0,0,0,0,0
AJ,8,BN,Matt Ryan Atl - QB,17%,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AJ,8,BN,Amari Cooper Dal - WR,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AJ,8,BN,Jarvis Landry Cle - WR,26%,0,0,0,0,0,0,10,5,65,0,0,0,0,0
AJ,8,BN,Phillip Dorsett II NE - WR,24%,0,0,0,0,0,0,6,3,43,0,0,0,0,0
AJ,8,K,Harrison Butker KC - K,0,1,0,0,0,0,0,0,3
AJ,8,DEF,San Francisco SF - DEF,11,7,0,3,0,0,0,2,230,3
AJ,8,D,Bobby Wagner Sea - LB,0,0,1,5,1,1,0,0,0,0,0,1,5,0,
AJ,8,D,De'Vondre Campbell Atl - LB,0,0,2,5,0,0,0,0,0,0,0,0,0,0,
AJ,8,D,Nick Vigil Cin - LB,0,0,3,2,0,0,0,1,0,0,0,0,0,0,
AJ,8,DB,Vonn Bell NO - S,0,0,5,1,0,0,0,0,0,0,0,0,0,0,
AJ,8,DB,Ronnie Harrison Jax - S,0,0,2,3,1,1,0,0,0,0,0,0,0,0,
AJ,7,QB,Matt Ryan Atl - QB,80%,159,0,1,1,2,0,0,0,0,0,0,0,0,1
AJ,7,QB,Daniel Jones NYG - QB,19%,223,1,1,4,35,0,0,0,0,0,0,0,0,2
AJ,7,WR,Calvin Ridley Atl - WR,70%,0,0,0,0,0,0,6,4,30,0,0,0,0,0
AJ,7,WR,Courtland Sutton Den - WR,69%,0,0,0,0,0,0,8,6,87,0,0,0,0,0
AJ,7,WR,Allen Lazard GB - WR,19%,0,0,0,0,0,0,4,3,42,0,0,0,0,0
AJ,7,RB,Le'Veon Bell NYJ - RB,93%,0,0,0,15,70,0,4,1,6,0,0,0,0,0
AJ,7,RB,Marlon Mack Ind - RB,85%,0,0,0,18,44,0,3,3,12,0,0,0,0,0
AJ,7,TE,Hunter Henry LAC - TE,73%,0,0,0,0,0,0,8,6,97,0,0,0,0,0
AJ,7,W/R/T,Amari Cooper Dal - WR,83%,0,0,0,0,0,0,5,5,106,0,0,0,0,0
AJ,7,BN,Terry McLaurin Was - WR,40%,0,0,0,0,0,0,2,1,11,0,0,0,0,0
AJ,7,BN,Robby Anderson NYJ - WR,30%,0,0,0,0,0,0,8,1,10,0,0,0,0,0
AJ,7,BN,Teddy Bridgewater NO - QB,6%,281,2,0,4,7,0,0,0,0,0,0,0,0,0
AJ,7,BN,Christian McCaffrey Car - RB,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AJ,7,BN,Jarvis Landry Cle - WR,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AJ,7,BN,Drew Brees NO - QB,2%,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AJ,7,K,Harrison Butker KC - K,0,1,2,0,0,0,0,0,3
AJ,7,DEF,San Francisco SF - DEF,0,3,0,0,1,0,0,1,154,4
AJ,7,D,Bobby Wagner Sea - LB,0,0,7,6,0,0,0,1,0,0,1,0,0,0,
AJ,7,D,De'Vondre Campbell Atl - LB,0,0,3,3,0,0,0,0,0,0,0,0,0,0,
AJ,7,D,Nick Vigil Cin - LB,0,0,4,5,0,0,0,0,0,0,0,0,0,0,
AJ,7,DB,Montae Nicholson Was - S,0,0,0,1,0,0,0,1,0,0,0,0,0,0,
AJ,7,DB,Eric Weddle LAR - S,0,0,1,1,0,0,0,0,0,0,0,0,0,0,
AJ,6,QB,Matt Ryan Atl - QB,83%,356,4,0,2,7,0,0,0,0,0,0,0,0,0
AJ,6,QB,Teddy Bridgewater NO - QB,13%,240,1,0,3,0,0,0,0,0,0,0,0,0,0
AJ,6,WR,Amari Cooper Dal - WR,96%,0,0,0,0,0,0,2,1,3,0,0,0,0,0
AJ,6,WR,Calvin Ridley Atl - WR,65%,0,0,0,0,0,0,6,4,48,1,0,0,0,0
AJ,6,WR,Courtland Sutton Den - WR,52%,0,0,0,0,0,0,8,4,76,0,0,0,0,0
AJ,6,RB,Christian McCaffrey Car - RB,100%,0,0,0,22,31,1,5,4,26,1,0,0,0,0
AJ,6,RB,Le'Veon Bell NYJ - RB,94%,0,0,0,14,50,1,1,1,3,0,0,0,0,0
AJ,6,TE,Will Dissly Sea - TE,80%,0,0,0,0,0,0,1,0,0,0,0,0,0,0
AJ,6,W/R/T,Terry McLaurin Was - WR,51%,0,0,0,0,0,0,7,4,100,2,0,0,0,0
AJ,6,BN,Jarvis Landry Cle - WR,52%,0,0,0,0,0,0,5,3,36,0,5,0,0,0
AJ,6,BN,Marlon Mack Ind - RB,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AJ,6,BN,Drew Brees NO - QB,2%,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AJ,6,BN,Christian Kirk Ari - WR,8%,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AJ,6,BN,Dede Westbrook Jax - WR,35%,0,0,0,0,0,0,8,3,53,0,0,0,0,0
AJ,6,BN,Hunter Henry LAC - TE,15%,0,0,0,0,0,0,9,8,100,2,0,0,0,0
AJ,6,K,Harrison Butker KC - K,0,0,0,1,0,0,0,0,3
AJ,6,DEF,San Francisco SF - DEF,7,4,0,0,1,0,0,4,157,4
AJ,6,D,Bobby Wagner Sea - LB,0,0,5,1,0,0,0,0,0,0,0,0,0,0,
AJ,6,D,Shaquil Barrett TB - LB,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
AJ,6,D,De'Vondre Campbell Atl - LB,0,0,8,1,0,0,0,0,0,0,0,0,0,0,
AJ,6,DB,Montae Nicholson Was - S,0,0,2,1,0,0,0,0,0,0,0,0,0,0,
AJ,6,DB,Eric Weddle LAR - S,0,0,4,6,0,0,0,0,0,0,0,0,0,0,
AJ,5,QB,Matt Ryan Atl - QB,72%,330,3,1,3,7,1,0,0,0,0,0,0,1,0
AJ,5,QB,Chase Daniel Chi - QB,2%,231,2,2,1,2,0,0,0,0,0,0,0,0,0
AJ,5,WR,Amari Cooper Dal - WR,97%,0,0,0,0,0,0,14,11,226,1,0,0,0,0
AJ,5,WR,Calvin Ridley Atl - WR,53%,0,0,0,0,0,0,9,5,88,1,0,0,0,0
AJ,5,WR,Jarvis Landry Cle - WR,50%,0,0,0,0,0,0,6,4,75,0,0,0,0,0
AJ,5,RB,Christian McCaffrey Car - RB,100%,0,0,0,19,176,2,8,6,61,1,0,0,0,0
AJ,5,RB,Le'Veon Bell NYJ - RB,89%,0,0,0,15,43,0,9,7,45,0,0,0,0,0
AJ,5,TE,Will Dissly Sea - TE,70%,0,0,0,1,7,0,4,4,81,0,0,0,0,0
AJ,5,W/R/T,Marlon Mack Ind - RB,65%,0,0,0,29,132,0,3,3,16,0,0,0,0,0
AJ,5,BN,Courtland Sutton Den - WR,45%,0,0,0,0,0,0,7,4,92,1,0,0,0,0
AJ,5,BN,Marcus Mariota Ten - QB,4%,183,0,0,5,13,0,0,0,0,0,0,0,0,0
AJ,5,BN,Drew Brees NO - QB,2%,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AJ,5,BN,Demarcus Robinson KC - WR,28%,0,0,0,0,0,0,6,3,31,0,0,0,0,0
AJ,5,BN,Christian Kirk Ari - WR,5%,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AJ,5,BN,Marquez Valdes-Scantling GB - WR,40%,0,0,0,0,0,0,4,1,18,0,0,0,0,0
AJ,5,K,Harrison Butker KC - K,0,1,1,0,0,0,0,0,1
AJ,5,DEF,San Francisco SF - DEF,3,4,0,2,2,0,0,0,180,5
AJ,5,D,Bobby Wagner Sea - LB,0,0,3,2,0,0,0,0,0,0,0,0,0,0,
AJ,5,D,Shaquil Barrett TB - LB,0,0,1,1,0,0,0,0,0,0,0,0,0,0,
AJ,5,D,De'Vondre Campbell Atl - LB,0,0,8,2,1,0,0,0,0,0,0,0,0,0,
AJ,5,DB,Vernon Hargreaves III Hou - CB,0,0,5,0,0,0,0,0,0,0,0,0,0,0,
AJ,5,DB,Ha Ha Clinton-Dix Chi - S,0,0,6,0,0,0,0,0,0,0,0,0,0,0,
AJ,4,QB,Matt Ryan Atl - QB,70%,397,0,0,2,18,0,0,0,0,0,0,0,0,1
AJ,4,QB,Case Keenum Was - QB,8%,37,0,1,0,0,0,0,0,0,0,0,0,0,0
AJ,4,WR,Amari Cooper Dal - WR,98%,0,0,0,0,0,0,8,5,48,0,0,0,0,0
AJ,4,WR,Calvin Ridley Atl - WR,53%,0,0,0,0,0,0,6,3,32,0,0,0,0,0
AJ,4,WR,Demarcus Robinson KC - WR,46%,0,0,0,0,0,0,9,4,35,0,0,0,0,0
AJ,4,RB,Christian McCaffrey Car - RB,100%,0,0,0,27,93,1,10,10,86,0,0,0,0,0
AJ,4,RB,Marlon Mack Ind - RB,90%,0,0,0,11,39,0,0,0,0,0,0,0,0,0
AJ,4,TE,Will Dissly Sea - TE,71%,0,0,0,0,0,0,8,7,57,1,0,0,0,0
AJ,4,W/R/T,Christian Kirk Ari - WR,50%,0,0,0,1,6,0,5,4,37,0,1,0,0,0
AJ,4,BN,Mitchell Trubisky Chi - QB,7%,9,0,0,0,0,0,0,0,0,0,0,0,0,0
AJ,4,BN,Le'Veon Bell NYJ - RB,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AJ,4,BN,Drew Brees NO - QB,2%,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AJ,4,BN,Jarvis Landry Cle - WR,32%,0,0,0,0,0,0,10,8,167,0,0,0,0,0
AJ,4,BN,Courtland Sutton Den - WR,18%,0,0,0,0,0,0,9,6,62,2,0,0,0,0
AJ,4,BN,Marquez Valdes-Scantling GB - WR,35%,0,0,0,0,0,0,7,3,47,0,0,0,0,0
AJ,4,K,Harrison Butker KC - K,0,1,0,1,0,0,0,1,4
AJ,4,DEF,Los Angeles LAR - DEF,49,2,0,1,0,1,0,0,464,1
AJ,4,D,Bobby Wagner Sea - LB,0,0,6,5,0,0,0,0,0,0,0,0,0,0,
AJ,4,D,T.J. Watt Pit - LB,0,0,1,1,1,1.5,0,0,0,0,0,1,0,0,
AJ,4,D,Shaquil Barrett TB - LB,0,0,3,1,0,1,0,2,0,1,1,0,4,0,
AJ,4,DB,Vernon Hargreaves III Hou - CB,0,0,2,0,0,0,0,0,0,0,0,0,0,0,
AJ,4,DB,Ha Ha Clinton-Dix Chi - S,0,0,4,0,0,0,0,0,0,0,0,1,0,0,
AJ,3,QB,Matt Ryan Atl - QB,74%,304,3,1,2,3,0,0,0,0,0,0,0,0,0
AJ,3,QB,Mitchell Trubisky Chi - QB,11%,231,3,1,1,2,0,0,0,0,0,0,0,0,0
AJ,3,WR,Odell Beckham Jr. Cle - WR,98%,0,0,0,0,0,0,9,6,56,0,0,0,0,0
AJ,3,WR,Amari Cooper Dal - WR,98%,0,0,0,0,0,0,7,6,88,2,0,0,0,0
AJ,3,WR,Calvin Ridley Atl - WR,62%,0,0,0,0,0,0,1,1,6,0,0,0,0,0
AJ,3,RB,Christian McCaffrey Car - RB,100%,0,0,0,24,153,1,4,3,35,0,0,0,0,0
AJ,3,RB,Le'Veon Bell NYJ - RB,95%,0,0,0,18,35,0,4,4,28,0,0,0,0,0
AJ,3,TE,Will Dissly Sea - TE,28%,0,0,0,0,0,0,7,6,62,1,0,0,0,0
AJ,3,W/R/T,Demarcus Robinson KC - WR,31%,0,0,0,0,0,0,4,3,43,1,0,0,0,0
AJ,3,BN,Jarvis Landry Cle - WR,29%,0,0,0,0,0,0,9,3,62,0,0,0,0,0
AJ,3,BN,Jaylen Samuels Pit - RB,5%,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AJ,3,BN,Christian Kirk Ari - WR,42%,0,0,0,0,0,0,12,10,59,0,20,0,0,0
AJ,3,BN,Courtland Sutton Den - WR,9%,0,0,0,0,0,0,7,5,87,0,0,0,0,0
AJ,3,BN,Case Keenum Was - QB,5%,332,2,3,2,3,0,0,0,0,0,0,0,0,2
AJ,3,BN,Drew Brees NO - QB,3%,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AJ,3,K,Harrison Butker KC - K,0,0,1,1,0,0,0,0,3
AJ,3,DEF,Los Angeles LAR - DEF,13,3,0,1,0,0,0,2,270,4
AJ,3,D,Bobby Wagner Sea - LB,0,0,6,13,1,0,0,0,0,0,0,0,0,0,
AJ,3,D,T.J. Watt Pit - LB,0,0,2,0,0,0,0,2,0,1,0,1,7,0,
AJ,3,D,Fred Warner SF - LB,0,0,3,0,0,0,0,0,0,0,0,0,0,0,
AJ,3,DB,Antoine Bethea NYG - S,0,0,7,2,0,0,0,0,0,0,0,0,0,0,
AJ,3,DB,Vernon Hargreaves III Hou - CB,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
AJ,2,QB,Matt Ryan Atl - QB,76%,320,3,3,2,3,0,0,0,0,0,0,0,0,0
AJ,2,QB,Mitchell Trubisky Chi - QB,8%,120,0,0,1,8,0,0,0,0,0,0,0,0,0
AJ,2,WR,Odell Beckham Jr. Cle - WR,99%,0,0,0,0,0,0,10,6,161,1,0,0,0,0
AJ,2,WR,Amari Cooper Dal - WR,97%,0,0,0,0,0,0,5,4,44,1,0,0,0,0
AJ,2,WR,Calvin Ridley Atl - WR,59%,0,0,0,0,0,0,10,8,105,1,0,0,0,0
AJ,2,RB,Christian McCaffrey Car - RB,98%,0,0,0,16,37,0,6,2,16,0,0,0,0,0
AJ,2,RB,Le'Veon Bell NYJ - RB,96%,0,0,0,21,68,0,10,10,61,0,0,0,0,1
AJ,2,TE,Jimmy Graham GB - TE,23%,0,0,0,0,0,0,1,0,0,0,0,0,0,0
AJ,2,W/R/T,Jarvis Landry Cle - WR,47%,0,0,0,0,0,0,7,3,32,0,48,0,0,0
AJ,2,BN,Jaylen Samuels Pit - RB,2%,0,0,0,3,18,0,1,1,13,0,0,0,0,0
AJ,2,BN,Christian Kirk Ari - WR,15%,0,0,0,0,0,0,8,6,114,0,0,0,0,0
AJ,2,BN,Courtland Sutton Den - WR,9%,0,0,0,0,0,0,7,4,40,0,0,0,0,0
AJ,2,BN,Marcus Mariota Ten - QB,3%,154,1,0,5,32,0,0,0,0,0,0,0,0,0
AJ,2,BN,Giovani Bernard Cin - RB,6%,0,0,0,6,6,0,3,1,7,0,14,0,0,0
AJ,2,K,Harrison Butker KC - K,0,0,0,0,0,0,0,0,4
AJ,2,DEF,Houston Hou - DEF,12,4,0,0,1,0,0,0,281,2
AJ,2,BN,Los Angeles LAR - DEF,9,2,0,1,0,0,0,1,244,2
AJ,2,D,Bobby Wagner Sea - LB,0,0,4,3,0,0,0,1,0,0,0,0,0,0,
AJ,2,D,T.J. Watt Pit - LB,0,0,3,3,1,1,0,0,0,0,1,0,0,0,
AJ,2,D,Fred Warner SF - LB,0,0,4,3,1,0,0,0,0,0,0,0,0,0,
AJ,2,DB,Antoine Bethea NYG - S,0,0,5,5,0,0,0,0,0,0,0,0,0,0,
AJ,2,DB,Earl Thomas III Bal - S,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
AJ,1,QB,Matt Ryan Atl - QB,67%,304,2,2,2,24,0,0,0,0,0,0,0,0,0
AJ,1,QB,Mitchell Trubisky Chi - QB,16%,228,0,1,3,11,0,0,0,0,0,0,0,0,0
AJ,1,WR,Odell Beckham Jr. Cle - WR,99%,0,0,0,0,0,0,11,7,71,0,0,0,0,0
AJ,1,WR,Amari Cooper Dal - WR,97%,0,0,0,0,0,0,9,6,106,1,0,0,0,0
AJ,1,WR,Calvin Ridley Atl - WR,54%,0,0,0,0,0,0,6,4,64,1,0,0,0,0
AJ,1,RB,Christian McCaffrey Car - RB,100%,0,0,0,19,128,2,11,10,81,0,0,0,0,0
AJ,1,RB,Le'Veon Bell NYJ - RB,99%,0,0,0,17,60,0,9,6,32,1,0,0,1,0
AJ,1,TE,Hunter Henry LAC - TE,91%,0,0,0,0,0,0,5,4,60,0,0,0,0,0
AJ,1,W/R/T,Jarvis Landry Cle - WR,59%,0,0,0,1,10,0,7,4,67,0,0,0,0,0
AJ,1,BN,Derrius Guice Was - RB,21%,0,0,0,10,18,0,3,3,20,0,0,0,0,0
AJ,1,BN,Jaylen Samuels Pit - RB,1%,0,0,0,2,4,0,2,1,2,0,0,0,0,0
AJ,1,BN,Christian Kirk Ari - WR,25%,0,0,0,1,12,0,12,4,32,0,18,0,1,0
AJ,1,BN,Courtland Sutton Den - WR,9%,0,0,0,0,0,0,8,7,120,0,0,0,0,0
AJ,1,BN,Ito Smith Atl - RB,1%,0,0,0,6,31,0,1,1,9,0,0,0,0,0
AJ,1,BN,Marcus Mariota Ten - QB,1%,248,3,0,3,24,0,0,0,0,0,0,0,0,0
AJ,1,K,Harrison Butker KC - K,0,2,1,1,0,0,0,0,4
AJ,1,DEF,Los Angeles LAR - DEF,27,3,0,1,2,0,0,0,343,3
AJ,1,D,Bobby Wagner Sea - LB,0,0,7,1,2,0,0,0,0,0,0,0,0,0,
AJ,1,D,T.J. Watt Pit - LB,0,0,1,1,1,0,0,0,0,0,0,0,0,0,
AJ,1,D,Fred Warner SF - LB,0,0,7,2,0,0,0,1,0,0,1,0,0,0,
AJ,1,DB,Antoine Bethea NYG - S,0,0,4,3,0,0,0,0,0,0,0,0,0,0,
AJ,1,DB,Earl Thomas III Bal - S,0,0,1,0,0,0,0,1,0,1,0,0,14,0,
Andy,1,QB,Drew Brees NO - QB,79%,370,2,1,0,0,0,0,0,0,0,0,0,0,0
Andy,1,QB,Ben Roethlisberger Pit - QB,29%,276,0,1,1,7,0,0,0,0,0,0,0,0,0
Andy,1,WR,Julian Edelman NE - WR,92%,32,0,0,1,8,0,11,6,83,0,0,0,0,0
Andy,1,WR,Tyreek Hill KC - WR,97%,0,0,0,1,5,0,2,2,16,0,0,0,0,0
Andy,1,WR,Kenny Golladay Det - WR,85%,0,0,0,0,0,0,9,4,42,1,0,0,0,0
Andy,1,RB,Dalvin Cook Min - RB,99%,0,0,0,21,111,2,2,2,9,0,0,0,0,0
Andy,1,RB,Leonard Fournette Jax - RB,94%,0,0,0,13,66,0,6,4,28,0,0,0,0,1
Andy,1,TE,Jared Cook NO - TE,86%,0,0,0,0,0,0,3,2,37,0,0,0,0,0
Andy,1,W/R/T,DJ Moore Car - WR,54%,0,0,0,0,0,0,10,7,76,0,0,0,0,1
Andy,1,BN,Sammy Watkins KC - WR,35%,0,0,0,0,0,0,11,9,198,3,0,0,0,0
Andy,1,BN,Jordan Howard Phi - RB,15%,0,0,0,6,44,0,3,2,11,0,0,0,0,0
Andy,1,BN,Tyrell Williams Oak - WR,14%,0,0,0,0,0,0,7,6,105,1,0,0,0,0
Andy,1,BN,David Njoku Cle - TE,69%,0,0,0,0,0,0,6,4,37,1,0,0,0,0
Andy,1,BN,Jacoby Brissett Ind - QB,1%,190,2,0,3,9,0,0,0,0,0,0,0,0,0
Andy,1,K,Justin Tucker Bal - K,0,0,1,0,0,0,0,0,8
Andy,1,DEF,Chicago Chi - DEF,10,5,0,0,0,0,0,0,213,5
Andy,1,D,Danielle Hunter Min - DE,0,0,4,0,2,1,0,0,0,0,0,0,0,0,
Andy,1,D,Luke Kuechly Car - LB,0,0,4,4,0,0,0,1,0,0,0,0,0,0,
Andy,1,D,Khalil Mack Chi - LB,0,0,5,0,1,0,0,0,0,0,1,0,0,0,
Andy,1,DB,John Johnson III LAR - S,0,0,6,5,1,0,0,0,0,0,0,0,0,0,
Andy,1,DB,Landon Collins Was - S,0,0,6,1,0,0,0,0,0,0,0,0,0,0,
Andy,1,BN,Wesley Woodyard Ten - LB,0,0,3,0,0,0,0,0,0,0,0,0,0,0
Andy,2,QB,Drew Brees NO - QB,63%,38,0,1,0,0,0,0,0,0,0,0,0,0,0
Andy,2,QB,Ben Roethlisberger Pit - QB,30%,75,0,0,0,0,0,0,0,0,0,0,0,0,0
Andy,2,WR,Julian Edelman NE - WR,92%,0,0,0,1,1,0,4,4,51,0,0,0,0,0
Andy,2,WR,Kenny Golladay Det - WR,72%,0,0,0,0,0,0,10,8,117,1,0,0,0,0
Andy,2,WR,Sammy Watkins KC - WR,89%,0,0,0,0,0,0,13,6,49,0,0,0,0,0
Andy,2,RB,Dalvin Cook Min - RB,99%,0,0,0,20,154,1,3,3,37,0,0,0,0,0
Andy,2,RB,Leonard Fournette Jax - RB,88%,0,0,0,15,47,0,6,4,40,0,0,0,0,0
Andy,2,TE,David Njoku Cle - TE,61%,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Andy,2,W/R/T,DJ Moore Car - WR,60%,0,0,0,0,0,0,14,9,89,0,0,0,0,0
Andy,2,BN,Jared Cook NO - TE,69%,0,0,0,0,0,0,7,2,25,0,0,0,0,0
Andy,2,BN,Tyreek Hill KC - WR,8%,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andy,2,BN,Jordan Howard Phi - RB,9%,0,0,0,8,18,0,1,1,8,0,0,0,0,0
Andy,2,BN,Tyrell Williams Oak - WR,51%,0,0,0,0,0,0,7,5,46,1,0,0,0,0
Andy,2,BN,Dontrell Hilliard Cle - RB,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andy,2,K,Justin Tucker Bal - K,0,1,1,0,1,0,0,0,2
Andy,2,DEF,Chicago Chi - DEF,14,2,0,1,0,0,0,0,372,1
Andy,2,D,Danielle Hunter Min - DE,0,0,6,3,2,1,0,0,0,0,0,0,0,0,
Andy,2,D,Luke Kuechly Car - LB,0,0,8,10,2,0,1,1,0,0,0,0,0,0,
Andy,2,D,Khalil Mack Chi - LB,0,0,1,0,1,1,0,1,0,0,0,0,0,0,
Andy,2,DB,John Johnson III LAR - S,0,0,4,2,1,0,0,1,0,1,0,0,0,0,
Andy,2,DB,Logan Ryan Ten - CB,0,0,1,3,0,0,0,2,0,1,0,0,0,0,
Andy,2,BN,Landon Collins Was - S,0,0,8,4,1,0,0,0,0,0,0,0,0,0
Andy,3,QB,Jacoby Brissett Ind - QB,7%,310,2,0,3,4,0,0,0,0,0,0,0,0,0
Andy,3,QB,Gardner Minshew II Jax - QB,2%,204,2,0,4,18,0,0,0,0,0,0,0,0,0
Andy,3,WR,Julian Edelman NE - WR,91%,0,0,0,0,0,0,10,7,62,1,0,0,0,0
Andy,3,WR,Kenny Golladay Det - WR,86%,0,0,0,0,0,0,8,2,17,0,0,0,0,0
Andy,3,WR,Sammy Watkins KC - WR,88%,0,0,0,0,0,0,8,5,64,0,0,0,0,0
Andy,3,RB,Dalvin Cook Min - RB,99%,0,0,0,16,110,1,5,4,33,0,0,0,0,0
Andy,3,RB,Leonard Fournette Jax - RB,87%,0,0,0,15,66,0,8,6,26,0,0,0,0,0
Andy,3,TE,Jason Witten Dal - TE,39%,0,0,0,0,0,0,4,3,54,0,0,0,0,0
Andy,3,W/R/T,DJ Moore Car - WR,52%,0,0,0,1,12,0,2,1,52,1,0,0,0,0
Andy,3,BN,David Njoku Cle - TE,6%,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andy,3,BN,Tyreek Hill KC - WR,7%,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andy,3,BN,Chris Thompson Was - RB,8%,0,0,0,7,29,0,5,4,79,0,0,0,0,0
Andy,3,K,Justin Tucker Bal - K,0,0,1,0,0,0,0,0,1
Andy,3,DEF,Chicago Chi - DEF,15,4,0,3,2,1,0,1,356,0
Andy,3,D,Danielle Hunter Min - DE,0,0,1,1,1,1,0,0,0,0,0,0,0,0,
Andy,3,D,Luke Kuechly Car - LB,0,0,8,2,0,0,0,0,0,0,0,0,0,0,
Andy,3,D,Khalil Mack Chi - LB,0,0,3,1,0,2,0,0,0,0,2,0,0,0,
Andy,3,DB,John Johnson III LAR - S,0,0,2,7,0,0,0,1,0,1,0,0,0,0,
Andy,3,DB,Landon Collins Was - S,0,0,6,2,1,0,0,0,0,0,0,0,0,0,
Andy,3,BN,Logan Ryan Ten - CB,0,0,0,1,0,0,0,2,0,0,0,0,0,0
Andy,4,QB,Jacoby Brissett Ind - QB,19%,265,3,1,5,19,0,0,0,0,0,0,0,0,0
Andy,4,QB,Gardner Minshew II Jax - QB,4%,213,2,0,1,2,0,0,0,0,0,0,0,0,0
Andy,4,WR,Kenny Golladay Det - WR,87%,0,0,0,0,0,0,9,5,67,2,0,0,0,0
Andy,4,WR,Sammy Watkins KC - WR,88%,0,0,0,0,0,0,6,3,54,0,0,0,0,1
Andy,4,WR,Julian Edelman NE - WR,75%,0,0,0,0,0,0,7,4,30,0,0,0,0,0
Andy,4,RB,Dalvin Cook Min - RB,99%,0,0,0,14,35,1,8,6,35,0,0,0,0,0
Andy,4,RB,Leonard Fournette Jax - RB,89%,0,0,0,29,225,0,3,2,20,0,0,0,0,0
Andy,4,TE,Jason Witten Dal - TE,34%,0,0,0,0,0,0,4,4,50,0,0,0,0,1
Andy,4,W/R/T,DJ Moore Car - WR,58%,0,0,0,0,0,0,5,3,44,0,0,0,0,0
Andy,4,BN,Phillip Dorsett II NE - WR,31%,0,0,0,1,9,0,9,2,10,0,0,0,0,0
Andy,4,BN,David Njoku Cle - TE,4%,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andy,4,BN,Tyreek Hill KC - WR,6%,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andy,4,BN,Chris Thompson Was - RB,38%,0,0,0,4,4,0,5,4,56,0,0,0,0,0
Andy,4,BN,Rex Burkhead NE - RB,15%,0,0,0,0,0,0,1,1,7,0,0,0,0,0
Andy,4,K,Justin Tucker Bal - K,0,0,0,1,0,0,0,0,2
Andy,4,DEF,Chicago Chi - DEF,6,6,0,0,2,0,0,1,222,2
